00000000-0000-0000-0000-000000000421,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000422,C150,1,,Cessna,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000423,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000424,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000425,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000426,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000427,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000428,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000429,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000430,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000431,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000432,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000433,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000434,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000435,C150,1,,Cessna,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000436,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000437,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000438,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000439,C152,1,,Cessna,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000440,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000441,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000442,C172,1,,Cessna,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000443,C150,1,,Cessna,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000444,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000445,SR22,1,,Cirrus,,,5,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000446,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000447,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000448,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000449,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000450,C172,1,,Cessna,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000451,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000452,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000453,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000454,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000455,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000456,PA34,2,,,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000457,A320,2,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000458,C150,1,,Cessna,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000459,C172,1,,Cessna,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000460,C150,1,,Cessna,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000461,A320,2,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000462,C150,1,,Cessna,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000463,C172,1,,Cessna,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000464,Z142,1,,Zlin,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000465,C172,1,,Cessna,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000466,C172,1,,Cessna,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000467,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000468,ATR42,2,,,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000469,C172,1,,Cessna,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000470,A320,2,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000471,C152,1,,Cessna,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000472,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000473,SR20,1,,Cirrus,,,5,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000475,C152,1,,Cessna,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000476,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000477,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000478,SR22,1,,Cirrus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000479,A320,2,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000480,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000481,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000482,A320,2,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000484,A320,2,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000485,A321,1,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000486,A319,1,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000487,A319,1,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000488,A320,1,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000489,A320,1,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000490,A320,1,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000491,A321,1,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000492,A321,1,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000493,A321,1,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000494,A321,1,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000000495,A320,1,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000300001,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000300002,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000300003,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000300004,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000300005,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000300006,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000300007,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000300008,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000300009,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000300010,A320,1,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000300011,A320,1,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000300012,A320,2,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000300013,A320,2,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000300014,C172,1,,Cessna,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000300015,C172,1,,Cessna,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000300016,C152,1,,Cessna,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000000300017,A320,1,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000001000001,C152,1,,Cessna,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000001000002,A320,2,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000001000003,A320,2,,Airbus,,,5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000001000004,A321,1,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000001000005,A319,1,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000001000006,A321,1,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000000-0000-0000-0000-000001000007,A321,1,,Airbus,,,5,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
